player_id,position_matches,matches_matches,wins_matches,losses_matches,wl_ratio_matches,ties_matches,kills_matches,deaths_matches,killstreak_matches,damage_dealt_matches,arrows_shot_matches,arrows_hit_matches,wools_matches,wools_touched_matches,flags_matches,flags_picked_matches,cores_matches,monuments_matches,position_pvp,matches_pvp,wins_pvp,losses_pvp,wl_ratio_pvp,ties_pvp,kills_pvp,deaths_pvp,killstreak_pvp,damage_dealt_pvp,arrows_shot_pvp,arrows_hit_pvp,wools_pvp,wools_touched_pvp,flags_pvp,flags_picked_pvp,cores_pvp,monuments_pvp,position_objectives,matches_objectives,wins_objectives,losses_objectives,wl_ratio_objectives,ties_objectives,kills_objectives,deaths_objectives,killstreak_objectives,damage_dealt_objectives,arrows_shot_objectives,arrows_hit_objectives,wools_objectives,wools_touched_objectives,flags_objectives,flags_picked_objectives,cores_objectives,monuments_objectives
player_1b3541abf79d,#933,1096.0,560.0,534.0,1.05,2.0,,,,,,,,,,,,,#703,,,,,,7535.0,6241.0,29.0,90.0,50305.0,20320.0,,,,,,,#774,,,,,,,,,,,,43.0,337.0,17.0,57.0,20.0,53.0
player_1b3541abf79d,#933,1096.0,560.0,534.0,1.05,2.0,,,,,,,,,,,,,#703,,,,,,7535.0,6241.0,29.0,90.0,50305.0,20320.0,,,,,,,#774,,,,,,,,,,,,43.0,337.0,17.0,57.0,20.0,53.0
player_8bb90b2aa86f,#934,1091.0,428.0,661.0,0.65,2.0,,,,,,,,,,,,,#1187,,,,,,4088.0,7181.0,22.0,61.0,29389.0,14299.0,,,,,,,#1512,,,,,,,,,,,,15.0,163.0,7.0,28.0,3.0,24.0
player_36b132b88502,#935,1089.0,579.0,507.0,1.14,3.0,,,,,,,,,,,,,#605,,,,,,8715.0,5420.0,37.0,87.0,28261.0,9575.0,,,,,,,#340,,,,,,,,,,,,124.0,236.0,62.0,130.0,34.0,68.0
player_03077eca8ecc,#936,1089.0,487.0,602.0,0.81,0.0,,,,,,,,,,,,,#1205,,,,,,4028.0,7243.0,10.0,40.0,13898.0,3869.0,,,,,,,#736,,,,,,,,,,,,45.0,162.0,118.0,286.0,7.0,50.0
player_d358cdc0370e,#937,1087.0,457.0,630.0,0.73,0.0,,,,,,,,,,,,,#2285,,,,,,1662.0,5261.0,16.0,19.5,21882.0,5522.0,,,,,,,#1968,,,,,,,,,,,,10.0,50.0,6.0,18.0,10.0,59.0
player_1e6730569d27,#938,1087.0,393.0,694.0,0.57,0.0,,,,,,,,,,,,,#1853,,,,,,2280.0,5370.0,7.0,28.5,3666.0,8632.0,,,,,,,#2687,,,,,,,,,,,,6.0,58.0,6.0,25.0,2.0,13.0
player_9266d19f9239,#939,1085.0,486.0,599.0,0.81,0.0,,,,,,,,,,,,,#1483,,,,,,3062.0,5668.0,12.0,23.5,7592.0,5587.0,,,,,,,#733,,,,,,,,,,,,46.0,182.0,61.0,129.0,5.0,23.0
player_462aae04c839,#940,1083.0,446.0,637.0,0.7,0.0,,,,,,,,,,,,,#1065,,,,,,4665.0,7042.0,15.0,31.0,32672.0,10157.0,,,,,,,#908,,,,,,,,,,,,33.0,170.0,8.0,42.0,6.0,27.0
player_b6431d0cbf9f,#941,1083.0,451.0,632.0,0.71,0.0,,,,,,,,,,,,,#1531,,,,,,2957.0,7002.0,11.0,22.5,7625.0,3121.0,,,,,,,#852,,,,,,,,,,,,37.0,127.0,123.0,321.0,6.0,32.0
player_c734ffe9c8e7,#942,1082.0,466.0,616.0,0.76,0.0,,,,,,,,,,,,,#1216,,,,,,3988.0,4052.0,18.0,49.0,46835.0,16129.0,,,,,,,#576,,,,,,,,,,,,65.0,239.0,5.0,26.0,4.0,33.0
player_84705f9ee3c2,#943,1082.0,448.0,633.0,0.71,1.0,,,,,,,,,,,,,#2147,,,,,,1838.0,5605.0,13.0,25.5,32050.0,9560.0,,,,,,,#1205,,,,,,,,,,,,22.0,85.0,10.0,50.0,3.0,10.0
player_923dabffde3b,#944,1082.0,389.0,693.0,0.56,0.0,,,,,,,,,,,,,#1281,,,,,,3691.0,5818.0,8.0,53.5,622.0,3917.0,,,,,,,#1290,,,,,,,,,,,,20.0,113.0,33.0,92.0,1.0,25.0
player_91caf0758c9f,#945,1082.0,494.0,588.0,0.84,0.0,,,,,,,,,,,,,#958,,,,,,5282.0,5406.0,18.0,62.5,37253.0,11362.0,,,,,,,#1756,,,,,,,,,,,,12.0,66.0,21.0,58.0,3.0,14.0
player_be9263e7592b,#946,1081.0,451.0,630.0,0.72,0.0,,,,,,,,,,,,,#1157,,,,,,4200.0,5086.0,17.0,42.5,21866.0,8937.0,,,,,,,#1827,,,,,,,,,,,,11.0,45.0,1.0,12.0,1.0,10.0
player_68ffaf03efe0,#947,1081.0,636.0,445.0,1.43,0.0,,,,,,,,,,,,,#546,,,,,,9566.0,5892.0,30.0,113.0,35073.0,15343.0,,,,,,,#206,,,,,,,,,,,,218.0,509.0,38.0,94.0,31.0,75.0
player_29efee5edc3c,#948,1078.0,520.0,558.0,0.93,0.0,,,,,,,,,,,,,#661,,,,,,7997.0,4776.0,40.0,65.5,47906.0,31761.0,,,,,,,#1963,,,,,,,,,,,,10.0,35.0,7.0,37.0,1.0,5.0
player_073343189758,#949,1078.0,483.0,595.0,0.81,0.0,,,,,,,,,,,,,#1338,,,,,,3477.0,3056.0,39.0,44.0,32162.0,10329.0,,,,,,,#2998,,,,,,,,,,,,5.0,19.0,2.0,11.0,0.0,4.0
player_83820ea7cccd,#950,1078.0,499.0,579.0,0.86,0.0,,,,,,,,,,,,,#763,,,,,,6881.0,8026.0,19.0,109.5,40139.0,15118.0,,,,,,,#841,,,,,,,,,,,,38.0,139.0,30.0,95.0,3.0,36.0
player_83820ea7cccd,#950,1078.0,499.0,579.0,0.86,0.0,,,,,,,,,,,,,#763,,,,,,6881.0,8026.0,19.0,109.5,40139.0,15118.0,,,,,,,#841,,,,,,,,,,,,38.0,139.0,30.0,95.0,3.0,36.0
player_27c981ac02a8,#951,1077.0,483.0,594.0,0.81,0.0,,,,,,,,,,,,,#511,,,,,,10236.0,7620.0,19.0,77.0,28929.0,21089.0,,,,,,,#748,,,,,,,,,,,,45.0,117.0,20.0,52.0,3.0,39.0
player_f6dcda691c76,#952,1072.0,463.0,609.0,0.76,0.0,,,,,,,,,,,,,#1657,,,,,,2660.0,5474.0,10.0,44.5,32242.0,9918.0,,,,,,,#830,,,,,,,,,,,,38.0,151.0,18.0,73.0,6.0,71.0
player_94a9d3b8c85b,#953,1071.0,513.0,558.0,0.92,0.0,,,,,,,,,,,,,#585,,,,,,8907.0,6556.0,43.0,100.5,37411.0,18382.0,,,,,,,#456,,,,,,,,,,,,86.0,219.0,32.0,83.0,6.0,43.0
player_4ac7bfd5cf9a,#954,1069.0,440.0,629.0,0.7,0.0,,,,,,,,,,,,,#1339,,,,,,3476.0,4494.0,26.0,35.5,43595.0,13367.0,,,,,,,#1614,,,,,,,,,,,,14.0,92.0,2.0,11.0,3.0,14.0
player_2b8b8718bee9,#955,1068.0,518.0,550.0,0.94,0.0,,,,,,,,,,,,,#406,,,,,,12728.0,8006.0,18.0,113.0,5512.0,32369.0,,,,,,,#960,,,,,,,,,,,,31.0,129.0,32.0,87.0,3.0,36.0
player_2a2848f1e73d,#957,1068.0,521.0,547.0,0.95,0.0,,,,,,,,,,,,,#974,,,,,,5162.0,5646.0,13.0,53.0,26246.0,14804.0,,,,,,,#359,,,,,,,,,,,,116.0,449.0,19.0,70.0,7.0,56.0
player_a764cfc8a902,#958,1059.0,439.0,620.0,0.71,0.0,,,,,,,,,,,,,#1053,,,,,,4722.0,5962.0,8.0,45.0,22408.0,7224.0,,,,,,,#1174,,,,,,,,,,,,23.0,108.0,2.0,30.0,4.0,23.0
player_2819b81a99b1,#959,1057.0,425.0,632.0,0.67,0.0,,,,,,,,,,,,,#1370,,,,,,3393.0,6807.0,10.0,25.0,11337.0,4626.0,,,,,,,#855,,,,,,,,,,,,37.0,160.0,33.0,75.0,10.0,26.0
player_fd27ee0a0d78,#960,1054.0,516.0,536.0,0.96,2.0,,,,,,,,,,,,,#1247,,,,,,3855.0,3496.0,21.0,29.5,34315.0,11759.0,,,,,,,#825,,,,,,,,,,,,39.0,132.0,113.0,195.0,2.0,36.0
player_99f273abc1b9,#961,1053.0,503.0,550.0,0.91,0.0,,,,,,,,,,,,,#870,,,,,,5796.0,7069.0,13.0,65.5,10775.0,6971.0,,,,,,,#742,,,,,,,,,,,,45.0,181.0,31.0,113.0,6.0,47.0
player_911b5b828faf,#963,1052.0,543.0,509.0,1.07,0.0,,,,,,,,,,,,,#903,,,,,,5618.0,7063.0,13.0,73.5,23548.0,8392.0,,,,,,,#282,,,,,,,,,,,,151.0,466.0,21.0,67.0,8.0,79.0
player_0dbd44d68dc8,#964,1051.0,491.0,560.0,0.88,0.0,,,,,,,,,,,,,#664,,,,,,7971.0,6573.0,29.0,60.5,37375.0,19353.0,,,,,,,#526,,,,,,,,,,,,73.0,254.0,14.0,39.0,22.0,85.0
player_2c50e7d3e0b8,#966,1050.0,501.0,544.0,0.92,5.0,,,,,,,,,,,,,#1059,,,,,,4698.0,5841.0,17.0,51.0,40644.0,11640.0,,,,,,,#991,,,,,,,,,,,,29.0,98.0,47.0,155.0,4.0,31.0
player_4393471f97e3,#967,1050.0,518.0,532.0,0.97,0.0,,,,,,,,,,,,,#525,,,,,,10036.0,8832.0,15.0,133.5,49285.0,19881.0,,,,,,,#1123,,,,,,,,,,,,24.0,72.0,65.0,192.0,0.0,11.0
player_fb3d608de863,#969,1048.0,455.0,592.0,0.77,1.0,,,,,,,,,,,,,#1332,,,,,,3498.0,6370.0,25.0,76.5,81692.0,14700.0,,,,,,,#1701,,,,,,,,,,,,13.0,49.0,4.0,32.0,2.0,13.0
player_e26b5501f9d7,#970,1047.0,422.0,622.0,0.68,3.0,,,,,,,,,,,,,#1109,,,,,,4419.0,3591.0,26.0,41.0,13552.0,4992.0,,,,,,,#1545,,,,,,,,,,,,15.0,74.0,20.0,47.0,7.0,30.0
player_82137312ad0a,#971,1047.0,566.0,481.0,1.18,0.0,,,,,,,,,,,,,#991,,,,,,5053.0,2721.0,44.0,48.5,36406.0,12412.0,,,,,,,#297,,,,,,,,,,,,143.0,411.0,11.0,85.0,26.0,84.0
player_2379c9a5abf7,#972,1047.0,496.0,550.0,0.9,1.0,,,,,,,,,,,,,#821,,,,,,6307.0,8552.0,17.0,87.0,26374.0,9334.0,,,,,,,#612,,,,,,,,,,,,60.0,191.0,74.0,176.0,9.0,28.0
player_7bac4a89eb36,#973,1041.0,437.0,604.0,0.72,0.0,,,,,,,,,,,,,#1462,,,,,,3132.0,5562.0,2.0,23.0,211.0,9589.0,,,,,,,#1063,,,,,,,,,,,,27.0,103.0,76.0,159.0,10.0,46.0
player_38f8bd63fcbf,#974,1040.0,537.0,503.0,1.07,0.0,,,,,,,,,,,,,#799,,,,,,6536.0,4662.0,27.0,75.5,66093.0,17415.0,,,,,,,#2200,,,,,,,,,,,,8.0,64.0,1.0,24.0,6.0,23.0
player_38f8bd63fcbf,#974,1040.0,537.0,503.0,1.07,0.0,,,,,,,,,,,,,#799,,,,,,6536.0,4662.0,27.0,75.5,66093.0,17415.0,,,,,,,#2200,,,,,,,,,,,,8.0,64.0,1.0,24.0,6.0,23.0
player_1ab166cb30c9,#975,1040.0,444.0,596.0,0.74,0.0,,,,,,,,,,,,,#735,,,,,,7128.0,3967.0,74.0,39.5,15005.0,12920.0,,,,,,,#534,,,,,,,,,,,,72.0,227.0,45.0,104.0,13.0,37.0
player_1ab166cb30c9,#975,1040.0,444.0,596.0,0.74,0.0,,,,,,,,,,,,,#735,,,,,,7128.0,3967.0,74.0,39.5,15005.0,12920.0,,,,,,,#534,,,,,,,,,,,,72.0,227.0,45.0,104.0,13.0,37.0
player_8a18be51283e,#976,1039.0,509.0,530.0,0.96,0.0,,,,,,,,,,,,,#793,,,,,,6577.0,7206.0,13.0,53.0,15443.0,11327.0,,,,,,,#574,,,,,,,,,,,,65.0,214.0,50.0,148.0,12.0,21.0
player_8a18be51283e,#976,1039.0,509.0,530.0,0.96,0.0,,,,,,,,,,,,,#793,,,,,,6577.0,7206.0,13.0,53.0,15443.0,11327.0,,,,,,,#574,,,,,,,,,,,,65.0,214.0,50.0,148.0,12.0,21.0
player_ca67bfb75062,#977,1038.0,551.0,487.0,1.13,0.0,,,,,,,,,,,,,#733,,,,,,7142.0,5879.0,19.0,60.5,20292.0,8375.0,,,,,,,#470,,,,,,,,,,,,84.0,291.0,28.0,75.0,18.0,72.0
player_ca67bfb75062,#977,1038.0,551.0,487.0,1.13,0.0,,,,,,,,,,,,,#733,,,,,,7142.0,5879.0,19.0,60.5,20292.0,8375.0,,,,,,,#470,,,,,,,,,,,,84.0,291.0,28.0,75.0,18.0,72.0
player_56db3d01f466,#978,1037.0,472.0,563.0,0.84,2.0,,,,,,,,,,,,,#846,,,,,,6051.0,6005.0,15.0,74.5,34052.0,9682.0,,,,,,,#747,,,,,,,,,,,,45.0,140.0,46.0,148.0,9.0,29.0
player_83a645c5e37f,#979,1036.0,463.0,573.0,0.81,0.0,,,,,,,,,,,,,#1071,,,,,,4616.0,5275.0,15.0,98.5,39588.0,27523.0,,,,,,,#2426,,,,,,,,,,,,7.0,32.0,59.0,149.0,0.0,7.0
player_014b039585f0,#980,1036.0,460.0,576.0,0.8,0.0,,,,,,,,,,,,,#1498,,,,,,3035.0,3970.0,32.0,34.0,20725.0,6822.0,,,,,,,#975,,,,,,,,,,,,30.0,184.0,9.0,40.0,12.0,29.0
player_011a6e76b02d,#981,1035.0,398.0,637.0,0.62,0.0,,,,,,,,,,,,,#1268,,,,,,3764.0,5215.0,20.0,39.0,5350.0,1747.0,,,,,,,#1325,,,,,,,,,,,,19.0,86.0,52.0,116.0,4.0,16.0
player_a9b6c0d8828d,#982,1034.0,444.0,590.0,0.75,0.0,,,,,,,,,,,,,#1127,,,,,,4329.0,6737.0,13.0,50.0,13554.0,9128.0,,,,,,,#762,,,,,,,,,,,,44.0,166.0,114.0,237.0,11.0,25.0
player_301196897f60,#983,1032.0,427.0,605.0,0.71,0.0,,,,,,,,,,,,,#1401,,,,,,3311.0,3873.0,8.0,44.0,3001.0,8096.0,,,,,,,#1139,,,,,,,,,,,,24.0,100.0,17.0,61.0,6.0,8.0
player_03d90b4c5ad8,#984,1032.0,460.0,571.0,0.81,1.0,,,,,,,,,,,,,#953,,,,,,5298.0,5358.0,18.0,49.0,29539.0,8364.0,,,,,,,#1995,,,,,,,,,,,,10.0,49.0,21.0,60.0,2.0,8.0
player_616296cf7b7a,#985,1031.0,423.0,608.0,0.7,0.0,,,,,,,,,,,,,#867,,,,,,5805.0,6540.0,10.0,47.0,5093.0,7920.0,,,,,,,#530,,,,,,,,,,,,72.0,257.0,22.0,53.0,14.0,41.0
player_b1a0008d62c7,#986,1031.0,493.0,536.0,0.92,2.0,,,,,,,,,,,,,#481,,,,,,10736.0,10234.0,24.0,158.0,51153.0,20000.0,,,,,,,#751,,,,,,,,,,,,45.0,147.0,22.0,75.0,4.0,34.0
player_6c4897d677a0,#987,1031.0,470.0,561.0,0.84,0.0,,,,,,,,,,,,,#1362,,,,,,3421.0,5628.0,12.0,42.0,30800.0,9664.0,,,,,,,#1079,,,,,,,,,,,,26.0,67.0,32.0,92.0,5.0,26.0
player_36e110819a31,#988,1030.0,472.0,558.0,0.85,0.0,,,,,,,,,,,,,#995,,,,,,5027.0,6882.0,21.0,39.5,18260.0,13484.0,,,,,,,#886,,,,,,,,,,,,34.0,244.0,23.0,83.0,7.0,45.0
player_8e56ec162b51,#989,1030.0,556.0,474.0,1.17,0.0,,,,,,,,,,,,,#760,,,,,,6899.0,4444.0,26.0,87.5,71819.0,21153.0,,,,,,,#585,,,,,,,,,,,,64.0,210.0,64.0,168.0,11.0,44.0
player_8e56ec162b51,#989,1030.0,556.0,474.0,1.17,0.0,,,,,,,,,,,,,#760,,,,,,6899.0,4444.0,26.0,87.5,71819.0,21153.0,,,,,,,#585,,,,,,,,,,,,64.0,210.0,64.0,168.0,11.0,44.0
player_1a62af80d8be,#990,1030.0,497.0,533.0,0.93,0.0,,,,,,,,,,,,,#1142,,,,,,4268.0,5574.0,5.0,30.5,886.0,11267.0,,,,,,,#706,,,,,,,,,,,,48.0,150.0,60.0,171.0,24.0,84.0
player_f5bb6eeae4f7,#991,1027.0,509.0,518.0,0.98,0.0,,,,,,,,,,,,,#443,,,,,,11704.0,5721.0,20.0,119.0,57190.0,21944.0,,,,,,,#504,,,,,,,,,,,,77.0,199.0,15.0,37.0,9.0,57.0
player_a80357b7839d,#992,1027.0,502.0,525.0,0.96,0.0,,,,,,,,,,,,,#851,,,,,,5983.0,4539.0,18.0,48.5,13834.0,10674.0,,,,,,,#594,,,,,,,,,,,,62.0,183.0,122.0,290.0,12.0,32.0
player_610ee6e003f3,#994,1025.0,475.0,549.0,0.87,1.0,,,,,,,,,,,,,#480,,,,,,10750.0,9413.0,24.0,143.0,76623.0,30406.0,,,,,,,#1058,,,,,,,,,,,,27.0,133.0,3.0,13.0,10.0,26.0
player_e11d6e465c34,#995,1023.0,532.0,488.0,1.09,3.0,,,,,,,,,,,,,#396,,,,,,13103.0,11520.0,19.0,184.5,108034.0,43503.0,,,,,,,#1586,,,,,,,,,,,,14.0,31.0,5.0,15.0,0.0,6.0
player_254b81848c1a,#997,1022.0,425.0,597.0,0.71,0.0,,,,,,,,,,,,,#877,,,,,,5760.0,4686.0,8.0,68.5,750.0,11314.0,,,,,,,#459,,,,,,,,,,,,85.0,302.0,66.0,152.0,5.0,13.0
player_9a0c86a396f8,#998,1020.0,423.0,597.0,0.71,0.0,,,,,,,,,,,,,#2217,,,,,,1751.0,6371.0,8.0,19.5,5921.0,10813.0,,,,,,,#1405,,,,,,,,,,,,17.0,137.0,5.0,23.0,6.0,36.0
player_985561b1513e,#999,1019.0,464.0,544.0,0.85,11.0,,,,,,,,,,,,,#453,,,,,,11500.0,13025.0,9.0,147.0,61022.0,22440.0,,,,,,,#2584,,,,,,,,,,,,6.0,20.0,10.0,39.0,3.0,3.0
player_5e09ea9f7d5a,#1000,1018.0,452.0,565.0,0.8,1.0,,,,,,,,,,,,,#1094,,,,,,4491.0,3603.0,26.0,66.5,49873.0,14182.0,,,,,,,#2538,,,,,,,,,,,,6.0,61.0,14.0,30.0,1.0,15.0
player_807d69b719a8,#1002,1017.0,455.0,562.0,0.81,0.0,,,,,,,,,,,,,#623,,,,,,8532.0,8818.0,11.0,81.0,8212.0,10380.0,,,,,,,#688,,,,,,,,,,,,50.0,155.0,37.0,137.0,10.0,40.0
player_4ed336baae56,#1003,1016.0,465.0,546.0,0.85,5.0,,,,,,,,,,,,,#498,,,,,,10442.0,9051.0,15.0,141.5,57841.0,22422.0,,,,,,,#2149,,,,,,,,,,,,8.0,34.0,6.0,30.0,0.0,8.0
player_2564a7567671,#1004,1016.0,477.0,539.0,0.88,0.0,,,,,,,,,,,,,#784,,,,,,6676.0,4462.0,23.0,83.5,32502.0,25144.0,,,,,,,#548,,,,,,,,,,,,70.0,212.0,89.0,169.0,9.0,64.0
player_2564a7567671,#1004,1016.0,477.0,539.0,0.88,0.0,,,,,,,,,,,,,#784,,,,,,6676.0,4462.0,23.0,83.5,32502.0,25144.0,,,,,,,#548,,,,,,,,,,,,70.0,212.0,89.0,169.0,9.0,64.0
player_5f7d64e5d43c,#1005,1015.0,447.0,568.0,0.79,0.0,,,,,,,,,,,,,#944,,,,,,5384.0,5818.0,8.0,43.0,3899.0,14308.0,,,,,,,#1768,,,,,,,,,,,,12.0,122.0,31.0,87.0,8.0,24.0
player_001e774cbf79,#1006,1014.0,535.0,479.0,1.12,0.0,,,,,,,,,,,,,#755,,,,,,6935.0,6578.0,7.0,126.5,593.0,13471.0,,,,,,,#365,,,,,,,,,,,,114.0,508.0,7.0,27.0,26.0,74.0
player_001e774cbf79,#1006,1014.0,535.0,479.0,1.12,0.0,,,,,,,,,,,,,#755,,,,,,6935.0,6578.0,7.0,126.5,593.0,13471.0,,,,,,,#365,,,,,,,,,,,,114.0,508.0,7.0,27.0,26.0,74.0
player_44f7c574abb1,#1007,1013.0,408.0,604.0,0.68,1.0,,,,,,,,,,,,,#980,,,,,,5128.0,7676.0,22.0,66.0,8783.0,8103.0,,,,,,,#1186,,,,,,,,,,,,22.0,142.0,1.0,16.0,7.0,28.0
player_b23b1c61ccd3,#1008,1012.0,473.0,539.0,0.88,0.0,,,,,,,,,,,,,#1737,,,,,,2505.0,6345.0,3.0,21.0,154.0,3397.0,,,,,,,#691,,,,,,,,,,,,49.0,284.0,15.0,67.0,9.0,18.0
player_327beccbee57,#1009,1012.0,446.0,565.0,0.79,1.0,,,,,,,,,,,,,#1349,,,,,,3443.0,5756.0,13.0,57.5,26095.0,7612.0,,,,,,,#563,,,,,,,,,,,,67.0,214.0,12.0,44.0,5.0,35.0
player_db43f87b3223,#1010,1012.0,421.0,591.0,0.71,0.0,,,,,,,,,,,,,#951,,,,,,5308.0,6406.0,8.0,53.0,8340.0,6929.0,,,,,,,#988,,,,,,,,,,,,29.0,111.0,40.0,103.0,5.0,27.0
player_11d18ac37dcb,#1011,1012.0,467.0,545.0,0.86,0.0,,,,,,,,,,,,,#1139,,,,,,4284.0,5189.0,49.0,68.5,32300.0,7921.0,,,,,,,#1025,,,,,,,,,,,,28.0,96.0,30.0,65.0,2.0,15.0
player_af170c4a5315,#1012,1010.0,440.0,570.0,0.77,0.0,,,,,,,,,,,,,#1135,,,,,,4306.0,6776.0,17.0,51.0,30434.0,7124.0,,,,,,,#1032,,,,,,,,,,,,28.0,150.0,18.0,67.0,3.0,30.0
player_9df8c396293b,#1013,1009.0,457.0,552.0,0.83,0.0,,,,,,,,,,,,,#823,,,,,,6298.0,4424.0,18.0,56.5,46649.0,12821.0,,,,,,,#792,,,,,,,,,,,,41.0,118.0,4.0,30.0,16.0,69.0
player_efbd90f8b484,#1014,1008.0,469.0,539.0,0.87,0.0,,,,,,,,,,,,,#904,,,,,,5616.0,6202.0,6.0,25.5,214.0,17094.0,,,,,,,#413,,,,,,,,,,,,97.0,337.0,21.0,68.0,8.0,42.0
player_4ed27a44032b,#1015,1007.0,490.0,516.0,0.95,1.0,,,,,,,,,,,,,#866,,,,,,5850.0,4257.0,42.0,78.0,21511.0,16166.0,,,,,,,#508,,,,,,,,,,,,75.0,233.0,9.0,35.0,8.0,30.0
player_d27a6ff59726,#1016,1007.0,426.0,579.0,0.74,2.0,,,,,,,,,,,,,#2004,,,,,,2041.0,4927.0,8.0,20.0,17387.0,7245.0,,,,,,,#1611,,,,,,,,,,,,14.0,70.0,2.0,15.0,10.0,21.0
player_6d5cc357f906,#1017,1007.0,473.0,534.0,0.89,0.0,,,,,,,,,,,,,#808,,,,,,6475.0,6144.0,6.0,27.0,4472.0,14801.0,,,,,,,#595,,,,,,,,,,,,62.0,164.0,110.0,258.0,12.0,24.0
player_2d684a6c646e,#1018,1005.0,460.0,544.0,0.85,1.0,,,,,,,,,,,,,#1352,,,,,,3442.0,5970.0,16.0,55.0,12193.0,3970.0,,,,,,,#705,,,,,,,,,,,,48.0,142.0,65.0,178.0,8.0,38.0
player_f2cf674569a8,#1019,1003.0,504.0,499.0,1.01,0.0,,,,,,,,,,,,,#631,,,,,,8432.0,3871.0,31.0,127.5,56604.0,31440.0,,,,,,,#294,,,,,,,,,,,,145.0,322.0,56.0,77.0,13.0,41.0
player_62ed009a6b4c,#1020,1001.0,459.0,522.0,0.88,20.0,,,,,,,,,,,,,#603,,,,,,8719.0,8603.0,11.0,61.5,48455.0,15761.0,,,,,,,#491,,,,,,,,,,,,79.0,188.0,405.0,934.0,1.0,12.0
player_81626336c7ab,#1022,1000.0,607.0,393.0,1.54,0.0,,,,,,,,,,,,,#689,,,,,,7642.0,5252.0,25.0,82.0,48047.0,17500.0,,,,,,,#363,,,,,,,,,,,,115.0,305.0,95.0,243.0,8.0,69.0
player_57229aab2871,#1023,998.0,307.0,690.0,0.44,1.0,,,,,,,,,,,,,#2555,,,,,,1385.0,4543.0,8.0,18.0,1942.0,744.0,,,,,,,#1127,,,,,,,,,,,,24.0,48.0,78.0,149.0,10.0,25.0
player_73f43a4f3ab7,#1024,997.0,499.0,498.0,1.0,0.0,,,,,,,,,,,,,#913,,,,,,5559.0,6778.0,15.0,56.0,8044.0,13407.0,,,,,,,#393,,,,,,,,,,,,105.0,265.0,57.0,119.0,23.0,55.0
player_db4794dc54b7,#1025,997.0,497.0,500.0,0.99,0.0,,,,,,,,,,,,,#981,,,,,,5120.0,4898.0,17.0,61.5,10330.0,4960.0,,,,,,,#610,,,,,,,,,,,,60.0,174.0,87.0,131.0,27.0,68.0
player_a6b953f8ed93,#1026,996.0,450.0,545.0,0.83,1.0,,,,,,,,,,,,,#859,,,,,,5942.0,4875.0,91.0,54.5,43322.0,21759.0,,,,,,,#728,,,,,,,,,,,,46.0,175.0,43.0,93.0,6.0,33.0
player_75ce2c633029,#1027,996.0,411.0,584.0,0.7,1.0,,,,,,,,,,,,,#1429,,,,,,3239.0,8111.0,7.0,24.5,6724.0,2884.0,,,,,,,#1027,,,,,,,,,,,,28.0,145.0,13.0,89.0,12.0,48.0
player_0bddbbd727eb,#1030,993.0,522.0,469.0,1.11,2.0,,,,,,,,,,,,,#419,,,,,,12379.0,11191.0,39.0,155.5,88593.0,38487.0,,,,,,,#2356,,,,,,,,,,,,7.0,20.0,1.0,10.0,1.0,6.0
player_94876249867b,#1031,987.0,475.0,511.0,0.93,1.0,,,,,,,,,,,,,#673,,,,,,7833.0,5373.0,15.0,118.5,109820.0,37533.0,,,,,,,#1272,,,,,,,,,,,,20.0,97.0,7.0,31.0,2.0,34.0
player_e5c504527e82,#1033,978.0,449.0,528.0,0.85,1.0,,,,,,,,,,,,,#1900,,,,,,2208.0,4748.0,6.0,29.0,27635.0,14105.0,,,,,,,#3615,,,,,,,,,,,,3.0,18.0,4.0,13.0,7.0,12.0
player_f75a701ee842,#1034,978.0,404.0,574.0,0.7,0.0,,,,,,,,,,,,,#850,,,,,,5995.0,6323.0,14.0,94.5,43722.0,12393.0,,,,,,,#837,,,,,,,,,,,,38.0,98.0,22.0,62.0,5.0,14.0
player_f9be326a6f3a,#1035,975.0,564.0,409.0,1.38,2.0,,,,,,,,,,,,,#602,,,,,,8740.0,5994.0,18.0,70.0,21475.0,17172.0,,,,,,,#244,,,,,,,,,,,,179.0,366.0,100.0,209.0,15.0,80.0
player_97c778cca2af,#1036,974.0,388.0,586.0,0.66,0.0,,,,,,,,,,,,,#2883,,,,,,1148.0,5012.0,12.0,20.5,4284.0,1195.0,,,,,,,#1305,,,,,,,,,,,,19.0,98.0,28.0,123.0,1.0,10.0
player_548e1a6ad163,#1037,974.0,528.0,444.0,1.19,2.0,,,,,,,,,,,,,#752,,,,,,6972.0,4481.0,30.0,98.0,42226.0,20308.0,,,,,,,#475,,,,,,,,,,,,83.0,245.0,7.0,26.0,7.0,57.0
player_548e1a6ad163,#1037,974.0,528.0,444.0,1.19,2.0,,,,,,,,,,,,,#752,,,,,,6972.0,4481.0,30.0,98.0,42226.0,20308.0,,,,,,,#475,,,,,,,,,,,,83.0,245.0,7.0,26.0,7.0,57.0
player_106f9bb2440f,#1038,973.0,615.0,356.0,1.73,2.0,,,,,,,,,,,,,#1153,,,,,,4209.0,4470.0,44.0,42.0,23855.0,7920.0,,,,,,,#622,,,,,,,,,,,,59.0,159.0,121.0,214.0,22.0,64.0
player_806c7ae0f2b3,#1039,973.0,409.0,564.0,0.73,0.0,,,,,,,,,,,,,#1888,,,,,,2229.0,4850.0,11.0,29.0,8192.0,1803.0,,,,,,,#917,,,,,,,,,,,,33.0,86.0,120.0,239.0,10.0,36.0
